doc_id,text,response_type,sex,age_cohorts,political_id3,close_nkmigrants
nkmigrants_interviews_3592,없습니다,neighbor,Male,40-49,Centrist,Somewhat distant
nkmigrants_interviews_3593,한국인 동료가 있어서,vote,Male,40-49,Centrist,Somewhat distant
nkmigrants_interviews_3594,없습니다,hire,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_3595,나이가 어려서,neighbor,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_3596,없습니다,vote,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_3597,북한에서는 나름 많이 배운 지식인이므로,hire,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3598,중국 체류기간이 길긴 하지만.. 한국 체류기간이 더 길고 전문직이라..,neighbor,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3599,나이가 어리고 의사라는 전문기술을 가지고 있어서,vote,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3600,비슷한 조건.중국체류기간은 같은데.. 한국 체류기간은 더 길고..전문가임,hire,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_3601,모든조건에 충족되며 결혼으로 안정적,neighbor,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_3602,국내 체류기간이 12년인데.. 인간관계가 원활하지 않음,vote,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_3603,안정된 직업을 가지고 있으며 남북한 동료가 있는 사교성,hire,Male,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_3604,좀 더 젊은 사람을 채용하고 싶어서,neighbor,Male,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_3605,한국내 체류기간이 많으므로 안정적 삶을 영위,vote,Male,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_3606,한국에 더 오래 거주하였으므로,hire,Male,30-39,Centrist,Somewhat distant
nkmigrants_interviews_3607,체류기간,neighbor,Male,30-39,Centrist,Somewhat distant
nkmigrants_interviews_3608,사회활동을 하는 사람이 이웃간에 예의가 더 있을 것 같아서,vote,Male,30-39,Centrist,Somewhat distant
nkmigrants_interviews_3609,체류기간,hire,Male,40-49,Conservative,Somewhat distant
nkmigrants_interviews_3610,한국에서 체류기간이 길어서,neighbor,Male,40-49,Conservative,Somewhat distant
nkmigrants_interviews_3611,나이,vote,Male,40-49,Conservative,Somewhat distant
nkmigrants_interviews_3612,전 조선노동당원이니 사고하는 관점이 불편할것 같다.,hire,Female,60+,Progressive,Somewhat distant
nkmigrants_interviews_3613,연령,neighbor,Female,60+,Progressive,Somewhat distant
nkmigrants_interviews_3614,체류기간이 있으니 한국의정서에대해 익숙할거 같아요.,vote,Female,60+,Progressive,Somewhat distant
nkmigrants_interviews_3615,한국체류기간,hire,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_3616,그나마 나음,neighbor,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_3617,한국에 체류기간,vote,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_3618,체류기간,hire,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_3619,조선노동당원이 아니라서,neighbor,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_3620,좀더 나음,vote,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_3621,한국 체류기간이 더 길어 소통이 원활할 것 같아서,hire,Female,60+,Progressive,Very distant
nkmigrants_interviews_3622,인맥,neighbor,Female,60+,Progressive,Very distant
nkmigrants_interviews_3623,중국체류기간이 더 짧아서,vote,Female,60+,Progressive,Very distant
nkmigrants_interviews_3624,한국체류기간,hire,Female,18-29,Progressive,Neither close nor distant
nkmigrants_interviews_3625,체류기간도 길고 모든 동료도 있다고해서 입니다,neighbor,Female,18-29,Progressive,Neither close nor distant
nkmigrants_interviews_3626,인맥,vote,Female,18-29,Progressive,Neither close nor distant
nkmigrants_interviews_3627,동료가 모두 있다하니 괜찮을것 같아서 입니다,hire,Male,40-49,Conservative,Neither close nor distant
nkmigrants_interviews_3628,기혼,neighbor,Male,40-49,Conservative,Neither close nor distant
nkmigrants_interviews_3629,괜찮아 보여서 입니다,vote,Male,40-49,Conservative,Neither close nor distant
nkmigrants_interviews_3630,체류 기간이 길어서,hire,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3631,나이도 어리고 한국에 대해서 경험이 오래됐기때문,neighbor,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3632,여성이라서,vote,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3633,한국에 대해서 조금 더 잘 알 것같다.,hire,Male,18-29,Progressive,Somewhat distant
nkmigrants_interviews_3634,인간관계,neighbor,Male,18-29,Progressive,Somewhat distant
nkmigrants_interviews_3635,연령이 비슷해서,vote,Male,18-29,Progressive,Somewhat distant
nkmigrants_interviews_3636,한국 내 체류기간,hire,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3637,둘중낫다,neighbor,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3638,한국 내 체류기간,vote,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3639,체류기간,hire,Male,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_3640,나이가 어리고 직업도 좋아서,neighbor,Male,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_3641,그나마 낫다,vote,Male,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_3642,한국에 오래 거주해서,hire,Male,60+,Progressive,Neither close nor distant
nkmigrants_interviews_3643,미혼이기 때문에,neighbor,Male,60+,Progressive,Neither close nor distant
nkmigrants_interviews_3644,여러 동료들이 있고 직업이 있어서,vote,Male,60+,Progressive,Neither close nor distant
nkmigrants_interviews_3645,중국에 체류한지 얼마 안돼서임,hire,Female,18-29,Centrist,Somewhat distant
nkmigrants_interviews_3646,직업,neighbor,Female,18-29,Centrist,Somewhat distant
nkmigrants_interviews_3647,중국에서 체류하지 않아서 더 호감이 감,vote,Female,18-29,Centrist,Somewhat distant
nkmigrants_interviews_3648,한국내 체류기간,hire,Female,18-29,Centrist,Somewhat close
nkmigrants_interviews_3649,컴퓨터 그래픽,neighbor,Female,18-29,Centrist,Somewhat close
nkmigrants_interviews_3650,한국체류기간,vote,Female,18-29,Centrist,Somewhat close
nkmigrants_interviews_3651,비가 더났다,hire,Male,18-29,Progressive,Very close
nkmigrants_interviews_3652,전문직,neighbor,Male,18-29,Progressive,Very close
nkmigrants_interviews_3653,미혼 남성에 의사,vote,Male,18-29,Progressive,Very close
nkmigrants_interviews_3654,둘다 선택을 원하지않는다,hire,Male,18-29,Conservative,Neither close nor distant
nkmigrants_interviews_3655,여자,neighbor,Male,18-29,Conservative,Neither close nor distant
nkmigrants_interviews_3656,한국인 친구가 있다,vote,Male,18-29,Conservative,Neither close nor distant
nkmigrants_interviews_3657,직업,hire,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_3658,그저 그렇다,neighbor,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_3659,여자,vote,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_3660,그저 그렇다,hire,Male,60+,Centrist,Somewhat distant
nkmigrants_interviews_3661,나이가 젊어서,neighbor,Male,60+,Centrist,Somewhat distant
nkmigrants_interviews_3662,그저 그렇다,vote,Male,60+,Centrist,Somewhat distant
nkmigrants_interviews_3663,결혼을 하였고 자녀가 있어 책임감이 있을 거 같아서,hire,Male,40-49,Conservative,Very distant
nkmigrants_interviews_3664,잘 어울릴 것 같아서,neighbor,Male,40-49,Conservative,Very distant
nkmigrants_interviews_3665,한국내 체류기간이 길어서,vote,Male,40-49,Conservative,Very distant
nkmigrants_interviews_3666,잘 어울릴 것 같음,hire,Male,18-29,Centrist,Very distant
nkmigrants_interviews_3667,한국체류기간이 길어서,neighbor,Male,18-29,Centrist,Very distant
nkmigrants_interviews_3668,연령대,vote,Male,18-29,Centrist,Very distant
nkmigrants_interviews_3669,나이가 적당하고 노동당원이 아니어서,hire,Female,60+,Conservative,Neither close nor distant
nkmigrants_interviews_3670,나이가 많기 때문에,neighbor,Female,60+,Conservative,Neither close nor distant
nkmigrants_interviews_3671,나이와 직업이 맘에 들어서,vote,Female,60+,Conservative,Neither close nor distant
nkmigrants_interviews_3672,나이가 많기 때문에,hire,Female,60+,Progressive,Very distant
nkmigrants_interviews_3673,직업이 의사이고 자녀가 있어 믿음이 간다.,neighbor,Female,60+,Progressive,Very distant
nkmigrants_interviews_3674,나이가 많이 때문에,vote,Female,60+,Progressive,Very distant
nkmigrants_interviews_3675,한국체류 기간이 길고 인맥이 넓어서,hire,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3676,한국체류기간이 오래됨,neighbor,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3677,인간관계가 좋을 것 같아서,vote,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3678,사무직사원,hire,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_3679,중국 체류가 짧아 중국에 포섭되었을 확률이 비교적 적고 비 노동당원 출신,neighbor,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_3680,사무직,vote,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_3681,젊은 나이라 장래를 생각함,hire,Female,60+,Conservative,Neither close nor distant
nkmigrants_interviews_3682,나이가 적당함,neighbor,Female,60+,Conservative,Neither close nor distant
nkmigrants_interviews_3683,나이가 있어 세상물정을 이해함,vote,Female,60+,Conservative,Neither close nor distant
nkmigrants_interviews_3684,의사이기때문에,hire,Female,18-29,Conservative,Neither close nor distant
nkmigrants_interviews_3685,직업이 있었음,neighbor,Female,18-29,Conservative,Neither close nor distant
nkmigrants_interviews_3686,나이 때문에,vote,Female,18-29,Conservative,Neither close nor distant
nkmigrants_interviews_3687,조선노동당원이 아님,hire,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_3688,없음,neighbor,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_3689,그냥 이웃이고 싶다.,vote,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_3690,결혼,hire,Male,30-39,Progressive,Neither close nor distant
nkmigrants_interviews_3691,프로그래머가 한국에 도움된다,neighbor,Male,30-39,Progressive,Neither close nor distant
nkmigrants_interviews_3692,업음,vote,Male,30-39,Progressive,Neither close nor distant
nkmigrants_interviews_3693,여성 우대해야한다,hire,Female,60+,Progressive,Neither close nor distant
nkmigrants_interviews_3694,미혼이며 여성이므로,neighbor,Female,60+,Progressive,Neither close nor distant
nkmigrants_interviews_3695,결혼한 가정먼저 우대해야한다,vote,Female,60+,Progressive,Neither close nor distant
nkmigrants_interviews_3696,직업과 비공산당원,hire,Male,40-49,Centrist,Somewhat close
nkmigrants_interviews_3697,홀로 자녀 부양,neighbor,Male,40-49,Centrist,Somewhat close
nkmigrants_interviews_3698,젊음과 여성이어서,vote,Male,40-49,Centrist,Somewhat close
nkmigrants_interviews_3699,혼자 자녀 부양,hire,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_3700,주변인과 친화력이 좋은것 같아서,neighbor,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_3701,무직자로 자녀 부양,vote,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_3702,현재 한국정치에서 더 이득이 될것같다.,hire,Male,18-29,Centrist,Very close
nkmigrants_interviews_3703,젊었고 전문성이 있다,neighbor,Male,18-29,Centrist,Very close
nkmigrants_interviews_3704,아이가 있어서,vote,Male,18-29,Centrist,Very close
nkmigrants_interviews_3705,연령대가 안정되었다,hire,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3706,그냥,neighbor,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3707,체류기간이 길어 한국에 동화되어 이해를 잘 할것 같다,vote,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3708,그냥,hire,Male,40-49,Progressive,Somewhat close
nkmigrants_interviews_3709,차악,neighbor,Male,40-49,Progressive,Somewhat close
nkmigrants_interviews_3710,그냥,vote,Male,40-49,Progressive,Somewhat close
nkmigrants_interviews_3711,차악,hire,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3712,기혼이라서,neighbor,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3713,차악,vote,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_3714,더 좋아보여서,hire,Male,18-29,Conservative,Very distant
nkmigrants_interviews_3715,한국체류기간동안융화정도,neighbor,Male,18-29,Conservative,Very distant
nkmigrants_interviews_3716,더 좋아보여서,vote,Male,18-29,Conservative,Very distant
nkmigrants_interviews_3717,사상이념은쉬변하지않음,hire,Male,18-29,Progressive,Neither close nor distant
nkmigrants_interviews_3718,나이가 더 어리기때문에,neighbor,Male,18-29,Progressive,Neither close nor distant
nkmigrants_interviews_3719,같은조건이라면 젊은층이더이해됨,vote,Male,18-29,Progressive,Neither close nor distant
nkmigrants_interviews_3720,한국내 체류기간이 더 길기 때문에,hire,Male,18-29,Conservative,Somewhat distant
nkmigrants_interviews_3721,사무직이 끌려서,neighbor,Male,18-29,Conservative,Somewhat distant
nkmigrants_interviews_3722,나이가 더 어리고 한국체류기간이 더 길기때문에,vote,Male,18-29,Conservative,Somewhat distant
nkmigrants_interviews_3723,시간이 있다,hire,Male,40-49,Progressive,Neither close nor distant
nkmigrants_interviews_3724,한국 적응,neighbor,Male,40-49,Progressive,Neither close nor distant
nkmigrants_interviews_3725,싱싱하므로,vote,Male,40-49,Progressive,Neither close nor distant
nkmigrants_interviews_3726,한국 적응력,hire,Female,40-49,Centrist,Somewhat close
nkmigrants_interviews_3727,착실할 것 같다.,neighbor,Female,40-49,Centrist,Somewhat close
nkmigrants_interviews_3728,한국 적응력,vote,Female,40-49,Centrist,Somewhat close
nkmigrants_interviews_3729,착실할 것 같다.,hire,Male,30-39,Progressive,Neither close nor distant
nkmigrants_interviews_3730,직업이 좋아서,neighbor,Male,30-39,Progressive,Neither close nor distant
nkmigrants_interviews_3731,열심히 할 것 같다.,vote,Male,30-39,Progressive,Neither close nor distant
nkmigrants_interviews_3732,마음에 들어서,hire,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_3733,선택사항이 없어서,neighbor,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_3734,인맥이 복잡하지 않아서,vote,Female,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_3735,둘다 맘에 안드는데 초이스가 없어서,hire,Female,18-29,Centrist,Neither close nor distant
